index,class_info,class_count
505,"[('EOSINOPHIL', (4, 0, 24, 25)), ('EOSINOPHIL', (133, 180, 33, 44)), ('NEUTROPHIL', (133, 28, 28, 39)), ('NEUTROPHIL', (51, 123, 23, 30))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
506,"[('EOSINOPHIL', (40, 16, 31, 31)), ('NEUTROPHIL', (146, 66, 24, 33)), ('NEUTROPHIL', (32, 143, 26, 34)), ('NEUTROPHIL', (120, 164, 31, 41))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
507,"[('EOSINOPHIL', (31, 54, 41, 47)), ('EOSINOPHIL', (44, 134, 40, 50)), ('NEUTROPHIL', (183, 2, 29, 37)), ('NEUTROPHIL', (139, 128, 24, 34))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
508,"[('EOSINOPHIL', (133, 180, 33, 44)), ('LYMPHOCYTE', (187, 70, 21, 30)), ('MONOCYTE', (88, 186, 24, 38)), ('NEUTROPHIL', (50, 39, 39, 48)), ('NEUTROPHIL', (14, 135, 26, 33))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
509,"[('EOSINOPHIL', (121, 80, 23, 32)), ('NEUTROPHIL', (45, 37, 34, 46)), ('NEUTROPHIL', (47, 191, 22, 32)), ('NEUTROPHIL', (139, 133, 26, 29))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
510,"[('EOSINOPHIL', (35, 65, 24, 34)), ('EOSINOPHIL', (0, 9, 18, 33)), ('EOSINOPHIL', (43, 173, 23, 28)), ('LYMPHOCYTE', (156, 50, 25, 29)), ('LYMPHOCYTE', (139, 127, 20, 26))]","{'EOSINOPHIL': 3, 'LYMPHOCYTE': 2}"
511,"[('EOSINOPHIL', (143, 112, 28, 26)), ('LYMPHOCYTE', (33, 22, 26, 32)), ('NEUTROPHIL', (168, 0, 23, 25)), ('NEUTROPHIL', (0, 175, 25, 35))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
512,"[('EOSINOPHIL', (26, 112, 23, 24)), ('NEUTROPHIL', (33, 27, 36, 43)), ('NEUTROPHIL', (183, 2, 29, 37)), ('NEUTROPHIL', (114, 190, 24, 34))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
513,"[('EOSINOPHIL', (138, 0, 23, 24)), ('EOSINOPHIL', (48, 165, 27, 32)), ('NEUTROPHIL', (25, 79, 22, 33)), ('NEUTROPHIL', (154, 161, 37, 42))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
514,"[('NEUTROPHIL', (3, 4, 21, 30)), ('NEUTROPHIL', (146, 66, 24, 33)), ('NEUTROPHIL', (22, 140, 30, 50)), ('NEUTROPHIL', (182, 198, 28, 26))]",{'NEUTROPHIL': 4}
515,"[('EOSINOPHIL', (143, 112, 28, 26)), ('NEUTROPHIL', (43, 20, 30, 42)), ('NEUTROPHIL', (131, 55, 27, 28)), ('NEUTROPHIL', (45, 149, 34, 46))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
516,"[('EOSINOPHIL', (29, 66, 26, 36)), ('MONOCYTE', (200, 186, 24, 38)), ('NEUTROPHIL', (150, 7, 30, 42)), ('NEUTROPHIL', (18, 126, 29, 55)), ('NEUTROPHIL', (126, 135, 26, 33))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 3}"
517,"[('LYMPHOCYTE', (44, 44, 26, 28)), ('NEUTROPHIL', (191, 44, 26, 42)), ('NEUTROPHIL', (42, 164, 27, 34)), ('NEUTROPHIL', (134, 155, 31, 41))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
518,"[('EOSINOPHIL', (49, 54, 42, 56)), ('EOSINOPHIL', (172, 11, 30, 38)), ('EOSINOPHIL', (7, 141, 24, 30)), ('MONOCYTE', (159, 181, 29, 41)), ('NEUTROPHIL', (9, 54, 26, 47))]","{'EOSINOPHIL': 3, 'MONOCYTE': 1, 'NEUTROPHIL': 1}"
519,"[('EOSINOPHIL', (142, 112, 40, 27)), ('NEUTROPHIL', (18, 14, 29, 55)), ('NEUTROPHIL', (151, 0, 23, 31)), ('NEUTROPHIL', (0, 175, 25, 35))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
520,"[('EOSINOPHIL', (176, 59, 28, 40)), ('EOSINOPHIL', (31, 133, 21, 28)), ('EOSINOPHIL', (196, 119, 28, 27)), ('LYMPHOCYTE', (66, 192, 19, 26)), ('NEUTROPHIL', (53, 69, 27, 43))]","{'EOSINOPHIL': 3, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 1}"
521,"[('EOSINOPHIL', (147, 177, 24, 34)), ('EOSINOPHIL', (112, 121, 18, 33)), ('LYMPHOCYTE', (27, 15, 20, 26)), ('NEUTROPHIL', (165, 81, 27, 27)), ('NEUTROPHIL', (71, 114, 29, 37))]","{'EOSINOPHIL': 2, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
522,"[('EOSINOPHIL', (149, 24, 29, 42)), ('EOSINOPHIL', (4, 112, 24, 25)), ('EOSINOPHIL', (165, 142, 47, 48)), ('NEUTROPHIL', (0, 32, 27, 45))]","{'EOSINOPHIL': 3, 'NEUTROPHIL': 1}"
523,"[('EOSINOPHIL', (122, 15, 28, 32)), ('EOSINOPHIL', (69, 112, 33, 28)), ('MONOCYTE', (32, 6, 31, 46)), ('NEUTROPHIL', (158, 175, 24, 30)), ('NEUTROPHIL', (182, 138, 26, 28))]","{'EOSINOPHIL': 2, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
524,"[('NEUTROPHIL', (53, 69, 27, 43)), ('NEUTROPHIL', (155, 20, 30, 42)), ('NEUTROPHIL', (11, 149, 34, 42)), ('NEUTROPHIL', (145, 162, 21, 29))]",{'NEUTROPHIL': 4}
525,"[('EOSINOPHIL', (10, 127, 28, 32)), ('NEUTROPHIL', (25, 10, 35, 43)), ('NEUTROPHIL', (132, 71, 24, 35)), ('NEUTROPHIL', (139, 128, 24, 34))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
526,"[('EOSINOPHIL', (26, 47, 25, 39)), ('EOSINOPHIL', (45, 186, 32, 31)), ('LYMPHOCYTE', (133, 53, 19, 32)), ('MONOCYTE', (200, 186, 24, 38)), ('NEUTROPHIL', (126, 135, 26, 33))]","{'EOSINOPHIL': 2, 'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 1}"
527,"[('EOSINOPHIL', (136, 7, 27, 35)), ('EOSINOPHIL', (49, 166, 42, 56)), ('EOSINOPHIL', (122, 127, 28, 32)), ('NEUTROPHIL', (51, 10, 28, 44)), ('NEUTROPHIL', (9, 166, 26, 47))]","{'EOSINOPHIL': 3, 'NEUTROPHIL': 2}"
528,"[('EOSINOPHIL', (0, 52, 19, 30)), ('EOSINOPHIL', (162, 84, 27, 28)), ('EOSINOPHIL', (43, 116, 30, 36)), ('EOSINOPHIL', (181, 112, 33, 28))]",{'EOSINOPHIL': 4}
529,"[('EOSINOPHIL', (37, 112, 24, 31)), ('MONOCYTE', (88, 74, 24, 38)), ('NEUTROPHIL', (14, 23, 26, 33)), ('NEUTROPHIL', (144, 82, 21, 30)), ('NEUTROPHIL', (113, 158, 25, 35))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 3}"
530,"[('EOSINOPHIL', (181, 0, 33, 28)), ('EOSINOPHIL', (106, 207, 6, 17)), ('EOSINOPHIL', (26, 112, 24, 23)), ('EOSINOPHIL', (122, 127, 28, 32)), ('NEUTROPHIL', (51, 11, 23, 30))]","{'EOSINOPHIL': 4, 'NEUTROPHIL': 1}"
531,"[('EOSINOPHIL', (4, 39, 44, 56)), ('EOSINOPHIL', (145, 0, 41, 46)), ('EOSINOPHIL', (157, 184, 36, 40)), ('NEUTROPHIL', (3, 116, 21, 30))]","{'EOSINOPHIL': 3, 'NEUTROPHIL': 1}"
532,"[('LYMPHOCYTE', (44, 134, 22, 33)), ('NEUTROPHIL', (20, 48, 24, 35)), ('NEUTROPHIL', (161, 3, 23, 33)), ('NEUTROPHIL', (163, 202, 28, 22)), ('NEUTROPHIL', (138, 147, 18, 28))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 4}"
533,"[('EOSINOPHIL', (76, 163, 25, 35)), ('EOSINOPHIL', (161, 166, 42, 56)), ('LYMPHOCYTE', (54, 55, 27, 35)), ('LYMPHOCYTE', (140, 33, 22, 27)), ('NEUTROPHIL', (121, 166, 26, 47))]","{'EOSINOPHIL': 2, 'LYMPHOCYTE': 2, 'NEUTROPHIL': 1}"
534,"[('EOSINOPHIL', (136, 7, 27, 35)), ('LYMPHOCYTE', (145, 134, 26, 32)), ('MONOCYTE', (56, 54, 38, 52)), ('NEUTROPHIL', (29, 112, 27, 29))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 1}"
535,"[('EOSINOPHIL', (45, 74, 32, 31)), ('EOSINOPHIL', (171, 163, 26, 35)), ('LYMPHOCYTE', (166, 55, 27, 35)), ('LYMPHOCYTE', (40, 164, 27, 31))]","{'EOSINOPHIL': 2, 'LYMPHOCYTE': 2}"
536,"[('EOSINOPHIL', (59, 51, 26, 35)), ('EOSINOPHIL', (176, 171, 28, 40)), ('MONOCYTE', (35, 142, 26, 34)), ('NEUTROPHIL', (144, 82, 21, 30))]","{'EOSINOPHIL': 2, 'MONOCYTE': 1, 'NEUTROPHIL': 1}"
537,"[('NEUTROPHIL', (13, 40, 26, 35)), ('NEUTROPHIL', (136, 49, 26, 37)), ('NEUTROPHIL', (33, 139, 36, 43)), ('NEUTROPHIL', (159, 191, 22, 32))]",{'NEUTROPHIL': 4}
538,"[('EOSINOPHIL', (171, 51, 26, 35)), ('NEUTROPHIL', (56, 21, 34, 36)), ('NEUTROPHIL', (20, 160, 24, 35)), ('NEUTROPHIL', (157, 149, 34, 46))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
539,"[('EOSINOPHIL', (24, 7, 27, 35)), ('EOSINOPHIL', (43, 173, 23, 28)), ('NEUTROPHIL', (113, 46, 25, 35)), ('NEUTROPHIL', (161, 141, 30, 35))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
540,"[('EOSINOPHIL', (35, 36, 27, 35)), ('EOSINOPHIL', (141, 66, 26, 36)), ('EOSINOPHIL', (147, 177, 24, 34)), ('EOSINOPHIL', (112, 121, 18, 33)), ('NEUTROPHIL', (47, 125, 23, 35))]","{'EOSINOPHIL': 4, 'NEUTROPHIL': 1}"
541,"[('EOSINOPHIL', (144, 19, 23, 32)), ('MONOCYTE', (88, 186, 24, 38)), ('NEUTROPHIL', (22, 43, 31, 41)), ('NEUTROPHIL', (14, 135, 26, 33)), ('NEUTROPHIL', (132, 183, 24, 35))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 3}"
542,"[('EOSINOPHIL', (31, 54, 41, 47)), ('EOSINOPHIL', (180, 62, 24, 46)), ('EOSINOPHIL', (61, 171, 26, 33)), ('LYMPHOCYTE', (174, 192, 21, 28))]","{'EOSINOPHIL': 3, 'LYMPHOCYTE': 1}"
543,"[('EOSINOPHIL', (152, 16, 31, 31)), ('EOSINOPHIL', (32, 131, 23, 32)), ('NEUTROPHIL', (18, 14, 29, 55)), ('NEUTROPHIL', (163, 123, 23, 30))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
544,"[('EOSINOPHIL', (124, 181, 38, 37)), ('NEUTROPHIL', (41, 67, 33, 45)), ('NEUTROPHIL', (115, 80, 32, 32)), ('NEUTROPHIL', (38, 151, 31, 40))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
545,"[('EOSINOPHIL', (60, 123, 30, 38)), ('MONOCYTE', (144, 118, 31, 46)), ('NEUTROPHIL', (37, 0, 34, 37)), ('NEUTROPHIL', (147, 66, 21, 30))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
546,"[('EOSINOPHIL', (48, 165, 27, 32)), ('EOSINOPHIL', (165, 142, 47, 48)), ('NEUTROPHIL', (29, 0, 27, 29)), ('NEUTROPHIL', (149, 0, 34, 37))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
547,"[('EOSINOPHIL', (26, 47, 25, 39)), ('NEUTROPHIL', (139, 16, 24, 34)), ('NEUTROPHIL', (45, 149, 34, 46)), ('NEUTROPHIL', (159, 125, 23, 35))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
548,"[('', (45, 21, 27, 46)), ('EOSINOPHIL', (183, 57, 29, 42)), ('MONOCYTE', (32, 118, 31, 46)), ('NEUTROPHIL', (162, 151, 39, 48))]","{'': 1, 'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 1}"
549,"[('NEUTROPHIL', (51, 90, 28, 22)), ('NEUTROPHIL', (26, 35, 18, 28)), ('NEUTROPHIL', (146, 66, 24, 33)), ('NEUTROPHIL', (32, 143, 26, 34)), ('NEUTROPHIL', (115, 116, 21, 30))]",{'NEUTROPHIL': 5}
550,"[('EOSINOPHIL', (60, 11, 30, 38)), ('EOSINOPHIL', (183, 57, 29, 42)), ('LYMPHOCYTE', (44, 162, 25, 29)), ('NEUTROPHIL', (144, 143, 26, 34))]","{'EOSINOPHIL': 2, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 1}"
551,"[('EOSINOPHIL', (17, 0, 35, 41)), ('NEUTROPHIL', (114, 78, 24, 34)), ('NEUTROPHIL', (78, 158, 26, 33)), ('NEUTROPHIL', (159, 125, 23, 35))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
552,"[('EOSINOPHIL', (45, 184, 36, 40)), ('LYMPHOCYTE', (133, 53, 19, 32)), ('LYMPHOCYTE', (186, 182, 21, 30)), ('NEUTROPHIL', (25, 79, 22, 33))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 2, 'NEUTROPHIL': 1}"
553,"[('EOSINOPHIL', (69, 0, 33, 28)), ('EOSINOPHIL', (0, 164, 19, 30)), ('EOSINOPHIL', (157, 184, 36, 40)), ('NEUTROPHIL', (155, 42, 25, 33))]","{'EOSINOPHIL': 3, 'NEUTROPHIL': 1}"
554,"[('EOSINOPHIL', (165, 142, 47, 48)), ('LYMPHOCYTE', (58, 176, 26, 33)), ('LYMPHOCYTE', (96, 133, 16, 28)), ('NEUTROPHIL', (64, 70, 23, 30)), ('NEUTROPHIL', (155, 68, 32, 41))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 2, 'NEUTROPHIL': 2}"
555,"[('EOSINOPHIL', (138, 112, 23, 24)), ('MONOCYTE', (150, 28, 38, 44)), ('NEUTROPHIL', (11, 37, 34, 42)), ('NEUTROPHIL', (39, 112, 23, 31))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
556,"[('EOSINOPHIL', (80, 206, 32, 18)), ('MONOCYTE', (159, 62, 31, 48)), ('NEUTROPHIL', (19, 55, 27, 28)), ('NEUTROPHIL', (63, 142, 33, 44)), ('NEUTROPHIL', (145, 139, 36, 43))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 3}"
557,"[('EOSINOPHIL', (4, 151, 44, 56)), ('LYMPHOCYTE', (58, 64, 26, 33)), ('LYMPHOCYTE', (96, 21, 16, 28)), ('LYMPHOCYTE', (156, 50, 25, 29)), ('NEUTROPHIL', (173, 112, 31, 26))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 3, 'NEUTROPHIL': 1}"
558,"[('EOSINOPHIL', (32, 19, 23, 32)), ('EOSINOPHIL', (157, 186, 32, 31)), ('NEUTROPHIL', (132, 71, 24, 35)), ('NEUTROPHIL', (56, 112, 23, 25))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
559,"[('MONOCYTE', (128, 60, 32, 34)), ('NEUTROPHIL', (16, 75, 31, 37)), ('NEUTROPHIL', (42, 161, 37, 42)), ('NEUTROPHIL', (133, 140, 28, 39))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
560,"[('EOSINOPHIL', (138, 0, 23, 24)), ('EOSINOPHIL', (141, 178, 26, 36)), ('MONOCYTE', (16, 172, 32, 34)), ('NEUTROPHIL', (47, 13, 23, 35))]","{'EOSINOPHIL': 2, 'MONOCYTE': 1, 'NEUTROPHIL': 1}"
561,"[('EOSINOPHIL', (155, 4, 30, 36)), ('EOSINOPHIL', (129, 112, 35, 41)), ('NEUTROPHIL', (45, 37, 34, 46)), ('NEUTROPHIL', (64, 182, 23, 30))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
562,"[('EOSINOPHIL', (31, 133, 21, 28)), ('LYMPHOCYTE', (66, 192, 19, 26)), ('LYMPHOCYTE', (148, 155, 28, 40)), ('NEUTROPHIL', (34, 66, 24, 33)), ('NEUTROPHIL', (133, 28, 28, 39))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 2, 'NEUTROPHIL': 2}"
563,"[('EOSINOPHIL', (53, 30, 47, 48)), ('NEUTROPHIL', (144, 4, 33, 41)), ('NEUTROPHIL', (54, 180, 31, 39)), ('NEUTROPHIL', (113, 158, 25, 35))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
564,"[('LYMPHOCYTE', (27, 127, 20, 26)), ('LYMPHOCYTE', (145, 134, 26, 32)), ('NEUTROPHIL', (33, 27, 36, 43)), ('NEUTROPHIL', (161, 29, 30, 35))]","{'LYMPHOCYTE': 2, 'NEUTROPHIL': 2}"
565,"[('EOSINOPHIL', (147, 36, 27, 35)), ('EOSINOPHIL', (32, 131, 23, 32)), ('NEUTROPHIL', (37, 0, 34, 37)), ('NEUTROPHIL', (139, 128, 24, 34))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
566,"[('EOSINOPHIL', (171, 163, 26, 35)), ('LYMPHOCYTE', (59, 183, 24, 33)), ('NEUTROPHIL', (51, 90, 28, 22)), ('NEUTROPHIL', (26, 35, 18, 28)), ('NEUTROPHIL', (150, 10, 24, 29))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
567,"[('LYMPHOCYTE', (62, 80, 21, 28)), ('NEUTROPHIL', (183, 2, 29, 37)), ('NEUTROPHIL', (38, 119, 30, 42)), ('NEUTROPHIL', (158, 175, 24, 30)), ('NEUTROPHIL', (182, 138, 26, 28))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 4}"
568,"[('EOSINOPHIL', (133, 180, 33, 44)), ('LYMPHOCYTE', (20, 188, 26, 36)), ('NEUTROPHIL', (37, 58, 25, 33)), ('NEUTROPHIL', (124, 29, 24, 30))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
569,"[('EOSINOPHIL', (64, 0, 28, 36)), ('EOSINOPHIL', (35, 148, 27, 35)), ('EOSINOPHIL', (136, 158, 25, 31)), ('LYMPHOCYTE', (170, 64, 26, 33)), ('LYMPHOCYTE', (208, 21, 16, 28))]","{'EOSINOPHIL': 3, 'LYMPHOCYTE': 2}"
570,"[('EOSINOPHIL', (178, 68, 27, 36)), ('LYMPHOCYTE', (44, 50, 25, 29)), ('LYMPHOCYTE', (164, 138, 24, 33)), ('MONOCYTE', (135, 119, 30, 52)), ('NEUTROPHIL', (56, 112, 30, 26))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 2, 'MONOCYTE': 1, 'NEUTROPHIL': 1}"
571,"[('EOSINOPHIL', (196, 7, 28, 27)), ('EOSINOPHIL', (176, 171, 28, 40)), ('MONOCYTE', (88, 186, 24, 38)), ('NEUTROPHIL', (70, 86, 28, 26)), ('NEUTROPHIL', (14, 135, 26, 33))]","{'EOSINOPHIL': 2, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
572,"[('NEUTROPHIL', (11, 37, 34, 42)), ('NEUTROPHIL', (131, 2, 25, 33)), ('NEUTROPHIL', (34, 178, 24, 33)), ('NEUTROPHIL', (149, 170, 25, 33))]",{'NEUTROPHIL': 4}
573,"[('EOSINOPHIL', (84, 7, 28, 27)), ('LYMPHOCYTE', (48, 139, 28, 35)), ('NEUTROPHIL', (124, 29, 24, 30)), ('NEUTROPHIL', (139, 133, 26, 29))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
574,"[('EOSINOPHIL', (47, 0, 31, 40)), ('EOSINOPHIL', (173, 171, 26, 33)), ('LYMPHOCYTE', (156, 50, 25, 29)), ('NEUTROPHIL', (68, 154, 27, 40))]","{'EOSINOPHIL': 2, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 1}"
575,"[('EOSINOPHIL', (4, 0, 24, 25)), ('NEUTROPHIL', (163, 90, 28, 22)), ('NEUTROPHIL', (138, 35, 18, 28)), ('NEUTROPHIL', (56, 133, 34, 36)), ('NEUTROPHIL', (182, 198, 28, 26))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 4}"
576,"[('EOSINOPHIL', (49, 53, 21, 32)), ('EOSINOPHIL', (138, 112, 23, 24)), ('MONOCYTE', (200, 74, 24, 38)), ('NEUTROPHIL', (126, 23, 26, 33)), ('NEUTROPHIL', (0, 175, 25, 35))]","{'EOSINOPHIL': 2, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
577,"[('EOSINOPHIL', (64, 0, 28, 36)), ('MONOCYTE', (144, 118, 31, 46)), ('NEUTROPHIL', (155, 68, 32, 41)), ('NEUTROPHIL', (45, 149, 34, 46))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
578,"[('EOSINOPHIL', (9, 122, 27, 38)), ('LYMPHOCYTE', (48, 27, 28, 35)), ('MONOCYTE', (144, 118, 31, 46)), ('NEUTROPHIL', (139, 16, 24, 34))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 1}"
579,"[('MONOCYTE', (147, 142, 26, 34)), ('NEUTROPHIL', (7, 45, 32, 42)), ('NEUTROPHIL', (147, 49, 30, 45)), ('NEUTROPHIL', (43, 154, 25, 33))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
580,"[('EOSINOPHIL', (143, 0, 28, 26)), ('EOSINOPHIL', (149, 112, 24, 31)), ('LYMPHOCYTE', (54, 167, 27, 35)), ('NEUTROPHIL', (71, 2, 29, 37))]","{'EOSINOPHIL': 2, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 1}"
581,"[('EOSINOPHIL', (84, 7, 28, 27)), ('EOSINOPHIL', (61, 171, 26, 33)), ('LYMPHOCYTE', (164, 138, 24, 33)), ('MONOCYTE', (135, 119, 30, 52)), ('NEUTROPHIL', (125, 40, 26, 35))]","{'EOSINOPHIL': 2, 'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 1}"
582,"[('EOSINOPHIL', (144, 21, 21, 28)), ('EOSINOPHIL', (196, 119, 28, 27)), ('LYMPHOCYTE', (178, 80, 19, 26)), ('NEUTROPHIL', (43, 68, 32, 41)), ('NEUTROPHIL', (13, 152, 26, 35))]","{'EOSINOPHIL': 2, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
583,"[('EOSINOPHIL', (43, 116, 30, 36)), ('LYMPHOCYTE', (156, 50, 25, 29)), ('NEUTROPHIL', (18, 14, 29, 55)), ('NEUTROPHIL', (163, 123, 23, 30))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
584,"[('MONOCYTE', (159, 181, 29, 41)), ('NEUTROPHIL', (46, 63, 24, 30)), ('NEUTROPHIL', (70, 26, 26, 28)), ('NEUTROPHIL', (112, 63, 25, 35)), ('NEUTROPHIL', (25, 191, 22, 33))]","{'MONOCYTE': 1, 'NEUTROPHIL': 4}"
585,"[('EOSINOPHIL', (155, 4, 30, 36)), ('LYMPHOCYTE', (44, 134, 22, 33)), ('MONOCYTE', (35, 30, 26, 34)), ('NEUTROPHIL', (183, 114, 29, 37))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 1}"
586,"[('EOSINOPHIL', (143, 112, 28, 26)), ('NEUTROPHIL', (38, 10, 24, 29)), ('NEUTROPHIL', (161, 29, 30, 35)), ('NEUTROPHIL', (35, 161, 30, 45))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
587,"[('EOSINOPHIL', (76, 163, 25, 35)), ('NEUTROPHIL', (50, 39, 39, 48)), ('NEUTROPHIL', (154, 49, 37, 42)), ('NEUTROPHIL', (166, 180, 31, 39))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
588,"[('EOSINOPHIL', (161, 54, 42, 56)), ('EOSINOPHIL', (40, 128, 31, 31)), ('NEUTROPHIL', (22, 26, 31, 36)), ('NEUTROPHIL', (121, 54, 26, 47)), ('NEUTROPHIL', (123, 149, 34, 42))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 3}"
589,"[('EOSINOPHIL', (49, 133, 45, 50)), ('EOSINOPHIL', (196, 119, 28, 27)), ('NEUTROPHIL', (54, 68, 31, 39)), ('NEUTROPHIL', (146, 66, 24, 33))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
590,"[('EOSINOPHIL', (31, 21, 21, 28)), ('LYMPHOCYTE', (66, 80, 19, 26)), ('MONOCYTE', (32, 118, 31, 46)), ('NEUTROPHIL', (154, 49, 37, 42)), ('NEUTROPHIL', (168, 133, 34, 36))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
591,"[('LYMPHOCYTE', (139, 15, 20, 26)), ('NEUTROPHIL', (19, 2, 25, 33)), ('NEUTROPHIL', (19, 114, 25, 33)), ('NEUTROPHIL', (180, 154, 27, 40))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
592,"[('LYMPHOCYTE', (33, 22, 26, 32)), ('LYMPHOCYTE', (28, 145, 22, 27)), ('LYMPHOCYTE', (133, 165, 19, 32)), ('NEUTROPHIL', (151, 0, 23, 31))]","{'LYMPHOCYTE': 3, 'NEUTROPHIL': 1}"
593,"[('EOSINOPHIL', (122, 15, 28, 32)), ('NEUTROPHIL', (46, 63, 24, 30)), ('NEUTROPHIL', (70, 26, 26, 28)), ('NEUTROPHIL', (22, 140, 30, 50)), ('NEUTROPHIL', (139, 137, 25, 35))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 4}"
594,"[('LYMPHOCYTE', (140, 145, 22, 27)), ('NEUTROPHIL', (41, 74, 39, 38)), ('NEUTROPHIL', (131, 55, 27, 28)), ('NEUTROPHIL', (2, 190, 24, 34))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
595,"[('EOSINOPHIL', (122, 15, 28, 32)), ('EOSINOPHIL', (176, 171, 28, 40)), ('NEUTROPHIL', (49, 29, 30, 35)), ('NEUTROPHIL', (39, 112, 23, 31))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
596,"[('MONOCYTE', (16, 172, 32, 34)), ('NEUTROPHIL', (41, 74, 39, 38)), ('NEUTROPHIL', (134, 34, 26, 36)), ('NEUTROPHIL', (147, 161, 30, 45))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
