index,class_info,class_count
207,"[('LYMPHOCYTE', (31, 56, 25, 35)), ('LYMPHOCYTE', (130, 196, 26, 28)), ('NEUTROPHIL', (160, 85, 36, 27)), ('NEUTROPHIL', (14, 182, 35, 42)), ('NEUTROPHIL', (147, 180, 31, 42))]","{'LYMPHOCYTE': 2, 'NEUTROPHIL': 3}"
208,"[('EOSINOPHIL', (158, 165, 40, 59)), ('MONOCYTE', (17, 68, 37, 44)), ('NEUTROPHIL', (179, 23, 30, 44)), ('NEUTROPHIL', (67, 135, 30, 44))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
209,"[('NEUTROPHIL', (11, 0, 32, 26)), ('NEUTROPHIL', (197, 63, 27, 45)), ('NEUTROPHIL', (4, 196, 32, 28)), ('NEUTROPHIL', (162, 199, 32, 25))]",{'NEUTROPHIL': 4}
210,"[('EOSINOPHIL', (161, 47, 39, 50)), ('EOSINOPHIL', (46, 165, 40, 59)), ('LYMPHOCYTE', (18, 84, 26, 28)), ('MONOCYTE', (144, 163, 31, 55)), ('NEUTROPHIL', (35, 68, 31, 42))]","{'EOSINOPHIL': 2, 'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 1}"
211,"[('NEUTROPHIL', (11, 21, 40, 59)), ('NEUTROPHIL', (181, 45, 34, 46)), ('NEUTROPHIL', (43, 188, 30, 36)), ('NEUTROPHIL', (162, 202, 31, 22))]",{'NEUTROPHIL': 4}
212,"[('EOSINOPHIL', (49, 159, 39, 50)), ('LYMPHOCYTE', (130, 84, 26, 28)), ('NEUTROPHIL', (33, 70, 30, 42)), ('NEUTROPHIL', (147, 68, 31, 42)), ('NEUTROPHIL', (112, 165, 24, 49))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
213,"[('NEUTROPHIL', (26, 59, 31, 46)), ('NEUTROPHIL', (123, 21, 40, 59)), ('NEUTROPHIL', (53, 121, 38, 45)), ('NEUTROPHIL', (155, 119, 36, 40))]",{'NEUTROPHIL': 4}
214,"[('NEUTROPHIL', (11, 0, 32, 26)), ('NEUTROPHIL', (125, 4, 40, 40)), ('NEUTROPHIL', (76, 163, 27, 49)), ('NEUTROPHIL', (152, 183, 38, 41))]",{'NEUTROPHIL': 4}
215,"[('NEUTROPHIL', (51, 2, 31, 41)), ('NEUTROPHIL', (116, 41, 33, 34)), ('NEUTROPHIL', (24, 144, 34, 39)), ('NEUTROPHIL', (165, 121, 38, 45))]",{'NEUTROPHIL': 4}
216,"[('MONOCYTE', (129, 180, 37, 44)), ('NEUTROPHIL', (0, 22, 29, 43)), ('NEUTROPHIL', (147, 0, 38, 36)), ('NEUTROPHIL', (17, 122, 36, 54))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
217,"[('NEUTROPHIL', (36, 34, 29, 46)), ('NEUTROPHIL', (112, 53, 24, 49)), ('NEUTROPHIL', (14, 128, 31, 44)), ('NEUTROPHIL', (118, 148, 26, 51)), ('NEUTROPHIL', (145, 182, 26, 42))]",{'NEUTROPHIL': 5}
218,"[('MONOCYTE', (24, 33, 42, 50)), ('NEUTROPHIL', (130, 73, 32, 39)), ('NEUTROPHIL', (69, 157, 34, 46)), ('NEUTROPHIL', (130, 185, 32, 39))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
219,"[('NEUTROPHIL', (13, 4, 40, 40)), ('NEUTROPHIL', (149, 15, 32, 47)), ('NEUTROPHIL', (40, 145, 31, 42)), ('NEUTROPHIL', (112, 182, 15, 37))]",{'NEUTROPHIL': 4}
220,"[('EOSINOPHIL', (182, 186, 40, 38)), ('NEUTROPHIL', (40, 14, 35, 43)), ('NEUTROPHIL', (116, 84, 32, 28)), ('NEUTROPHIL', (56, 154, 34, 49))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
221,"[('EOSINOPHIL', (43, 169, 29, 50)), ('NEUTROPHIL', (54, 19, 31, 38)), ('NEUTROPHIL', (117, 58, 30, 43)), ('NEUTROPHIL', (165, 121, 38, 45))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
222,"[('NEUTROPHIL', (74, 54, 38, 58)), ('NEUTROPHIL', (172, 27, 32, 43)), ('NEUTROPHIL', (0, 135, 25, 41)), ('NEUTROPHIL', (148, 146, 29, 46))]",{'NEUTROPHIL': 4}
223,"[('LYMPHOCYTE', (130, 196, 26, 28)), ('NEUTROPHIL', (32, 28, 36, 36)), ('NEUTROPHIL', (125, 4, 40, 40)), ('NEUTROPHIL', (0, 135, 25, 41)), ('NEUTROPHIL', (147, 180, 31, 42))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 4}"
224,"[('LYMPHOCYTE', (143, 56, 25, 35)), ('NEUTROPHIL', (51, 2, 31, 41)), ('NEUTROPHIL', (4, 196, 32, 28)), ('NEUTROPHIL', (134, 133, 34, 55))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
225,"[('EOSINOPHIL', (133, 112, 38, 52)), ('NEUTROPHIL', (67, 23, 30, 44)), ('NEUTROPHIL', (126, 70, 35, 42)), ('NEUTROPHIL', (72, 141, 31, 49))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
226,"[('NEUTROPHIL', (74, 54, 38, 58)), ('NEUTROPHIL', (112, 53, 24, 49)), ('NEUTROPHIL', (76, 163, 27, 49)), ('NEUTROPHIL', (168, 154, 34, 49))]",{'NEUTROPHIL': 4}
227,"[('EOSINOPHIL', (6, 27, 57, 60)), ('EOSINOPHIL', (118, 139, 57, 60)), ('LYMPHOCYTE', (143, 56, 25, 35)), ('NEUTROPHIL', (13, 116, 40, 40))]","{'EOSINOPHIL': 2, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 1}"
228,"[('NEUTROPHIL', (40, 33, 31, 42)), ('NEUTROPHIL', (139, 33, 29, 51)), ('NEUTROPHIL', (50, 202, 31, 22)), ('NEUTROPHIL', (150, 137, 34, 45))]",{'NEUTROPHIL': 4}
229,"[('NEUTROPHIL', (38, 25, 34, 45)), ('NEUTROPHIL', (112, 70, 15, 37)), ('NEUTROPHIL', (59, 112, 35, 35)), ('NEUTROPHIL', (151, 160, 31, 46))]",{'NEUTROPHIL': 4}
230,"[('MONOCYTE', (22, 0, 46, 44)), ('NEUTROPHIL', (122, 88, 25, 24)), ('NEUTROPHIL', (56, 154, 34, 49)), ('NEUTROPHIL', (118, 148, 26, 51)), ('NEUTROPHIL', (145, 182, 26, 42))]","{'MONOCYTE': 1, 'NEUTROPHIL': 4}"
231,"[('MONOCYTE', (17, 180, 37, 44)), ('NEUTROPHIL', (42, 0, 32, 41)), ('NEUTROPHIL', (144, 28, 36, 36)), ('NEUTROPHIL', (179, 135, 30, 44))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
232,"[('EOSINOPHIL', (179, 64, 33, 48)), ('NEUTROPHIL', (63, 76, 34, 36)), ('NEUTROPHIL', (40, 145, 31, 42)), ('NEUTROPHIL', (142, 182, 33, 42))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
233,"[('MONOCYTE', (159, 83, 40, 29)), ('NEUTROPHIL', (54, 19, 31, 38)), ('NEUTROPHIL', (53, 121, 38, 45)), ('NEUTROPHIL', (129, 122, 36, 54))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
234,"[('EOSINOPHIL', (181, 48, 35, 46)), ('EOSINOPHIL', (161, 159, 39, 50)), ('NEUTROPHIL', (53, 86, 26, 26)), ('NEUTROPHIL', (33, 119, 35, 47))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
235,"[('MONOCYTE', (136, 33, 42, 50)), ('NEUTROPHIL', (40, 14, 35, 43)), ('NEUTROPHIL', (37, 127, 32, 47)), ('NEUTROPHIL', (184, 141, 31, 49))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
236,"[('MONOCYTE', (8, 26, 41, 59)), ('NEUTROPHIL', (146, 46, 31, 46)), ('NEUTROPHIL', (11, 112, 32, 26)), ('NEUTROPHIL', (160, 166, 36, 37))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
237,"[('EOSINOPHIL', (118, 27, 57, 60)), ('NEUTROPHIL', (34, 46, 31, 46)), ('NEUTROPHIL', (36, 146, 29, 46)), ('NEUTROPHIL', (175, 188, 34, 36))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
238,"[('EOSINOPHIL', (69, 48, 35, 46)), ('NEUTROPHIL', (165, 86, 26, 26)), ('NEUTROPHIL', (34, 124, 35, 46)), ('NEUTROPHIL', (125, 116, 40, 40))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
239,"[('EOSINOPHIL', (69, 160, 35, 46)), ('NEUTROPHIL', (40, 50, 38, 48)), ('NEUTROPHIL', (186, 54, 38, 58)), ('NEUTROPHIL', (156, 146, 29, 51))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
240,"[('NEUTROPHIL', (48, 54, 36, 37)), ('NEUTROPHIL', (112, 44, 25, 42)), ('NEUTROPHIL', (72, 141, 31, 49)), ('NEUTROPHIL', (112, 134, 29, 43))]",{'NEUTROPHIL': 4}
241,"[('NEUTROPHIL', (46, 36, 37, 38)), ('NEUTROPHIL', (152, 14, 35, 43)), ('NEUTROPHIL', (18, 185, 32, 39)), ('NEUTROPHIL', (175, 188, 34, 36))]",{'NEUTROPHIL': 4}
242,"[('EOSINOPHIL', (182, 74, 40, 38)), ('NEUTROPHIL', (26, 19, 35, 47)), ('NEUTROPHIL', (43, 188, 30, 36)), ('NEUTROPHIL', (126, 182, 35, 42))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
243,"[('MONOCYTE', (129, 180, 37, 44)), ('NEUTROPHIL', (35, 0, 38, 36)), ('NEUTROPHIL', (149, 35, 37, 40)), ('NEUTROPHIL', (36, 154, 32, 50))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
244,"[('EOSINOPHIL', (179, 64, 33, 48)), ('EOSINOPHIL', (155, 169, 29, 50)), ('NEUTROPHIL', (67, 23, 30, 44)), ('NEUTROPHIL', (53, 121, 38, 45))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
245,"[('NEUTROPHIL', (50, 90, 31, 22)), ('NEUTROPHIL', (172, 27, 32, 43)), ('NEUTROPHIL', (53, 198, 26, 26)), ('NEUTROPHIL', (147, 140, 33, 49))]",{'NEUTROPHIL': 4}
246,"[('EOSINOPHIL', (46, 165, 40, 59)), ('EOSINOPHIL', (161, 159, 39, 50)), ('NEUTROPHIL', (44, 34, 29, 51)), ('NEUTROPHIL', (144, 28, 36, 36))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
247,"[('NEUTROPHIL', (0, 22, 29, 43)), ('NEUTROPHIL', (135, 6, 33, 49)), ('NEUTROPHIL', (0, 156, 25, 42)), ('NEUTROPHIL', (155, 188, 30, 36))]",{'NEUTROPHIL': 4}
248,"[('MONOCYTE', (8, 26, 41, 59)), ('NEUTROPHIL', (148, 34, 29, 46)), ('NEUTROPHIL', (11, 133, 40, 59)), ('NEUTROPHIL', (160, 197, 36, 27))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
249,"[('EOSINOPHIL', (49, 159, 39, 50)), ('NEUTROPHIL', (14, 16, 31, 44)), ('NEUTROPHIL', (179, 23, 30, 44)), ('NEUTROPHIL', (163, 114, 31, 41))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
250,"[('MONOCYTE', (47, 83, 40, 29)), ('NEUTROPHIL', (169, 67, 37, 38)), ('NEUTROPHIL', (0, 156, 25, 42)), ('NEUTROPHIL', (179, 135, 30, 44))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
251,"[('NEUTROPHIL', (40, 50, 38, 48)), ('NEUTROPHIL', (154, 0, 32, 41)), ('NEUTROPHIL', (0, 156, 25, 42)), ('NEUTROPHIL', (156, 146, 29, 51))]",{'NEUTROPHIL': 4}
252,"[('EOSINOPHIL', (46, 165, 40, 59)), ('NEUTROPHIL', (76, 51, 27, 49)), ('NEUTROPHIL', (122, 88, 25, 24)), ('NEUTROPHIL', (179, 135, 30, 44))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
253,"[('EOSINOPHIL', (49, 47, 39, 50)), ('NEUTROPHIL', (197, 63, 27, 45)), ('NEUTROPHIL', (44, 146, 29, 51)), ('NEUTROPHIL', (118, 148, 26, 51)), ('NEUTROPHIL', (145, 182, 26, 42))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 4}"
254,"[('EOSINOPHIL', (181, 48, 35, 46)), ('EOSINOPHIL', (112, 158, 39, 53)), ('MONOCYTE', (22, 112, 46, 44)), ('NEUTROPHIL', (50, 90, 31, 22))]","{'EOSINOPHIL': 2, 'MONOCYTE': 1, 'NEUTROPHIL': 1}"
255,"[('EOSINOPHIL', (133, 0, 38, 52)), ('EOSINOPHIL', (155, 169, 29, 50)), ('NEUTROPHIL', (53, 86, 26, 26)), ('NEUTROPHIL', (51, 114, 31, 41))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
256,"[('EOSINOPHIL', (21, 0, 38, 52)), ('NEUTROPHIL', (155, 76, 30, 36)), ('NEUTROPHIL', (72, 141, 31, 49)), ('NEUTROPHIL', (130, 158, 34, 43))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
257,"[('NEUTROPHIL', (39, 48, 31, 46)), ('NEUTROPHIL', (141, 76, 30, 36)), ('NEUTROPHIL', (50, 199, 32, 25)), ('NEUTROPHIL', (163, 114, 31, 41))]",{'NEUTROPHIL': 4}
258,"[('LYMPHOCYTE', (135, 59, 30, 40)), ('NEUTROPHIL', (56, 42, 34, 49)), ('NEUTROPHIL', (36, 154, 32, 50)), ('NEUTROPHIL', (149, 127, 32, 47))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
259,"[('MONOCYTE', (136, 33, 42, 50)), ('NEUTROPHIL', (48, 54, 36, 37)), ('NEUTROPHIL', (17, 122, 36, 54)), ('NEUTROPHIL', (129, 122, 36, 54))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
260,"[('NEUTROPHIL', (67, 23, 30, 44)), ('NEUTROPHIL', (152, 33, 31, 42)), ('NEUTROPHIL', (63, 188, 34, 36)), ('NEUTROPHIL', (147, 140, 33, 49))]",{'NEUTROPHIL': 4}
261,"[('NEUTROPHIL', (53, 86, 26, 26)), ('NEUTROPHIL', (112, 53, 24, 49)), ('NEUTROPHIL', (5, 170, 30, 43)), ('NEUTROPHIL', (116, 196, 32, 28))]",{'NEUTROPHIL': 4}
262,"[('NEUTROPHIL', (0, 5, 41, 36)), ('NEUTROPHIL', (138, 19, 35, 47)), ('NEUTROPHIL', (0, 156, 25, 42)), ('NEUTROPHIL', (116, 196, 32, 28))]",{'NEUTROPHIL': 4}
263,"[('NEUTROPHIL', (72, 29, 31, 49)), ('NEUTROPHIL', (122, 74, 32, 38)), ('NEUTROPHIL', (33, 185, 34, 39)), ('NEUTROPHIL', (145, 182, 30, 42))]",{'NEUTROPHIL': 4}
264,"[('NEUTROPHIL', (10, 74, 32, 38)), ('NEUTROPHIL', (156, 34, 29, 51)), ('NEUTROPHIL', (0, 117, 41, 36)), ('NEUTROPHIL', (117, 170, 30, 43))]",{'NEUTROPHIL': 4}
265,"[('NEUTROPHIL', (22, 34, 30, 50)), ('NEUTROPHIL', (179, 23, 30, 44)), ('NEUTROPHIL', (23, 118, 33, 49)), ('NEUTROPHIL', (172, 139, 32, 43))]",{'NEUTROPHIL': 4}
266,"[('LYMPHOCYTE', (135, 171, 30, 40)), ('NEUTROPHIL', (30, 70, 33, 42)), ('NEUTROPHIL', (138, 16, 36, 53)), ('NEUTROPHIL', (40, 183, 38, 41))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
267,"[('EOSINOPHIL', (112, 158, 39, 53)), ('MONOCYTE', (47, 83, 40, 29)), ('MONOCYTE', (17, 180, 37, 44)), ('NEUTROPHIL', (161, 78, 31, 34))]","{'EOSINOPHIL': 1, 'MONOCYTE': 2, 'NEUTROPHIL': 1}"
268,"[('EOSINOPHIL', (21, 112, 38, 52)), ('NEUTROPHIL', (37, 35, 37, 40)), ('NEUTROPHIL', (144, 28, 36, 36)), ('NEUTROPHIL', (162, 199, 32, 25))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
269,"[('NEUTROPHIL', (10, 74, 32, 38)), ('NEUTROPHIL', (126, 70, 35, 42)), ('NEUTROPHIL', (53, 198, 26, 26)), ('NEUTROPHIL', (160, 166, 36, 37))]",{'NEUTROPHIL': 4}
270,"[('NEUTROPHIL', (53, 86, 26, 26)), ('NEUTROPHIL', (149, 15, 32, 47)), ('NEUTROPHIL', (0, 165, 24, 49)), ('NEUTROPHIL', (130, 158, 34, 43))]",{'NEUTROPHIL': 4}
271,"[('MONOCYTE', (47, 195, 40, 29)), ('NEUTROPHIL', (18, 73, 32, 39)), ('NEUTROPHIL', (142, 70, 33, 42)), ('NEUTROPHIL', (126, 128, 31, 44))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
272,"[('EOSINOPHIL', (46, 165, 40, 59)), ('NEUTROPHIL', (22, 21, 34, 55)), ('NEUTROPHIL', (148, 34, 29, 46)), ('NEUTROPHIL', (152, 126, 35, 43))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
273,"[('NEUTROPHIL', (23, 6, 33, 49)), ('NEUTROPHIL', (147, 28, 33, 49)), ('NEUTROPHIL', (35, 140, 33, 49)), ('NEUTROPHIL', (149, 147, 37, 40))]",{'NEUTROPHIL': 4}
274,"[('NEUTROPHIL', (18, 46, 34, 43)), ('NEUTROPHIL', (181, 45, 34, 46)), ('NEUTROPHIL', (35, 140, 33, 49)), ('NEUTROPHIL', (184, 141, 31, 49))]",{'NEUTROPHIL': 4}
275,"[('EOSINOPHIL', (182, 186, 40, 38)), ('NEUTROPHIL', (59, 0, 35, 35)), ('NEUTROPHIL', (169, 67, 37, 38)), ('NEUTROPHIL', (44, 146, 29, 51))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
276,"[('EOSINOPHIL', (49, 159, 39, 50)), ('EOSINOPHIL', (182, 186, 40, 38)), ('MONOCYTE', (24, 33, 42, 50)), ('NEUTROPHIL', (152, 14, 35, 43))]","{'EOSINOPHIL': 2, 'MONOCYTE': 1, 'NEUTROPHIL': 1}"
277,"[('LYMPHOCYTE', (130, 84, 26, 28)), ('NEUTROPHIL', (33, 70, 30, 42)), ('NEUTROPHIL', (147, 68, 31, 42)), ('NEUTROPHIL', (40, 162, 38, 48)), ('NEUTROPHIL', (173, 173, 29, 41))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 4}"
278,"[('EOSINOPHIL', (58, 42, 48, 59)), ('NEUTROPHIL', (112, 70, 15, 37)), ('NEUTROPHIL', (11, 112, 32, 26)), ('NEUTROPHIL', (158, 148, 37, 38))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
279,"[('EOSINOPHIL', (155, 57, 29, 50)), ('MONOCYTE', (24, 33, 42, 50)), ('NEUTROPHIL', (67, 135, 30, 44)), ('NEUTROPHIL', (152, 126, 35, 43))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
280,"[('NEUTROPHIL', (43, 7, 36, 40)), ('NEUTROPHIL', (136, 32, 34, 39)), ('NEUTROPHIL', (27, 112, 33, 35)), ('NEUTROPHIL', (148, 146, 29, 46))]",{'NEUTROPHIL': 4}
281,"[('NEUTROPHIL', (10, 74, 32, 38)), ('NEUTROPHIL', (126, 70, 35, 42)), ('NEUTROPHIL', (5, 170, 30, 43)), ('NEUTROPHIL', (150, 137, 34, 45))]",{'NEUTROPHIL': 4}
282,"[('NEUTROPHIL', (42, 0, 32, 41)), ('NEUTROPHIL', (116, 84, 32, 28)), ('NEUTROPHIL', (17, 122, 36, 54)), ('NEUTROPHIL', (186, 166, 38, 58))]",{'NEUTROPHIL': 4}
283,"[('MONOCYTE', (17, 180, 37, 44)), ('NEUTROPHIL', (54, 19, 31, 38)), ('NEUTROPHIL', (126, 16, 31, 44)), ('NEUTROPHIL', (138, 128, 36, 53))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
284,"[('EOSINOPHIL', (49, 159, 39, 50)), ('NEUTROPHIL', (72, 29, 31, 49)), ('NEUTROPHIL', (155, 7, 36, 40)), ('NEUTROPHIL', (145, 185, 34, 39))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
285,"[('EOSINOPHIL', (182, 74, 40, 38)), ('NEUTROPHIL', (48, 54, 36, 37)), ('NEUTROPHIL', (26, 131, 35, 47)), ('NEUTROPHIL', (162, 202, 31, 22))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
286,"[('EOSINOPHIL', (158, 165, 40, 59)), ('LYMPHOCYTE', (57, 67, 30, 42)), ('NEUTROPHIL', (163, 2, 31, 41)), ('NEUTROPHIL', (0, 117, 41, 36))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
287,"[('EOSINOPHIL', (181, 160, 35, 46)), ('NEUTROPHIL', (26, 59, 31, 46)), ('NEUTROPHIL', (123, 21, 40, 59)), ('NEUTROPHIL', (37, 127, 32, 47))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
288,"[('EOSINOPHIL', (70, 74, 40, 38)), ('EOSINOPHIL', (112, 158, 39, 53)), ('NEUTROPHIL', (154, 0, 32, 41)), ('NEUTROPHIL', (22, 146, 30, 50))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
289,"[('LYMPHOCYTE', (130, 196, 26, 28)), ('NEUTROPHIL', (4, 41, 33, 34)), ('NEUTROPHIL', (112, 5, 41, 36)), ('NEUTROPHIL', (36, 154, 32, 50)), ('NEUTROPHIL', (147, 180, 31, 42))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 4}"
290,"[('EOSINOPHIL', (155, 169, 29, 50)), ('NEUTROPHIL', (34, 46, 31, 46)), ('NEUTROPHIL', (152, 71, 38, 41)), ('NEUTROPHIL', (4, 153, 33, 34))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
291,"[('NEUTROPHIL', (48, 85, 36, 27)), ('NEUTROPHIL', (139, 0, 33, 35)), ('NEUTROPHIL', (0, 156, 25, 42)), ('NEUTROPHIL', (151, 160, 31, 46))]",{'NEUTROPHIL': 4}
292,"[('EOSINOPHIL', (70, 186, 40, 38)), ('LYMPHOCYTE', (169, 67, 30, 42)), ('LYMPHOCYTE', (135, 171, 30, 40)), ('NEUTROPHIL', (11, 0, 32, 26))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 2, 'NEUTROPHIL': 1}"
293,"[('NEUTROPHIL', (61, 61, 29, 41)), ('NEUTROPHIL', (165, 9, 38, 45)), ('NEUTROPHIL', (43, 188, 30, 36)), ('NEUTROPHIL', (122, 186, 32, 38))]",{'NEUTROPHIL': 4}
294,"[('MONOCYTE', (24, 33, 42, 50)), ('NEUTROPHIL', (145, 73, 34, 39)), ('NEUTROPHIL', (32, 140, 36, 36)), ('NEUTROPHIL', (150, 137, 34, 45))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
295,"[('LYMPHOCYTE', (130, 84, 26, 28)), ('NEUTROPHIL', (63, 76, 34, 36)), ('NEUTROPHIL', (147, 68, 31, 42)), ('NEUTROPHIL', (0, 117, 41, 36)), ('NEUTROPHIL', (146, 158, 31, 46))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 4}"
296,"[('EOSINOPHIL', (67, 176, 33, 48)), ('MONOCYTE', (136, 145, 42, 50)), ('NEUTROPHIL', (6, 36, 26, 51)), ('NEUTROPHIL', (33, 70, 26, 42)), ('NEUTROPHIL', (122, 74, 32, 38))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 3}"
297,"[('MONOCYTE', (134, 0, 46, 44)), ('NEUTROPHIL', (14, 70, 35, 42)), ('NEUTROPHIL', (18, 158, 34, 43)), ('NEUTROPHIL', (147, 112, 38, 36))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
298,"[('EOSINOPHIL', (161, 47, 39, 50)), ('EOSINOPHIL', (58, 154, 48, 59)), ('NEUTROPHIL', (63, 76, 34, 36)), ('NEUTROPHIL', (122, 186, 32, 38))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
299,"[('NEUTROPHIL', (60, 27, 32, 43)), ('NEUTROPHIL', (162, 87, 32, 25)), ('NEUTROPHIL', (22, 146, 30, 50)), ('NEUTROPHIL', (166, 131, 31, 38))]",{'NEUTROPHIL': 4}
300,"[('NEUTROPHIL', (53, 86, 26, 26)), ('NEUTROPHIL', (138, 16, 36, 53)), ('NEUTROPHIL', (40, 183, 38, 41)), ('NEUTROPHIL', (152, 162, 38, 48))]",{'NEUTROPHIL': 4}
301,"[('EOSINOPHIL', (161, 159, 39, 50)), ('NEUTROPHIL', (17, 10, 36, 54)), ('NEUTROPHIL', (162, 87, 32, 25)), ('NEUTROPHIL', (60, 139, 32, 43))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
302,"[('LYMPHOCYTE', (23, 171, 30, 40)), ('NEUTROPHIL', (40, 50, 38, 48)), ('NEUTROPHIL', (173, 61, 29, 41)), ('NEUTROPHIL', (146, 179, 36, 45))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
303,"[('NEUTROPHIL', (33, 73, 34, 39)), ('NEUTROPHIL', (144, 28, 36, 36)), ('NEUTROPHIL', (38, 137, 34, 45)), ('NEUTROPHIL', (147, 140, 33, 49))]",{'NEUTROPHIL': 4}
304,"[('NEUTROPHIL', (35, 0, 38, 36)), ('NEUTROPHIL', (155, 7, 36, 40)), ('NEUTROPHIL', (40, 162, 38, 48)), ('NEUTROPHIL', (146, 179, 36, 45))]",{'NEUTROPHIL': 4}
305,"[('NEUTROPHIL', (40, 71, 38, 41)), ('NEUTROPHIL', (130, 46, 34, 43)), ('NEUTROPHIL', (17, 122, 36, 54)), ('NEUTROPHIL', (149, 127, 32, 47))]",{'NEUTROPHIL': 4}
306,"[('EOSINOPHIL', (179, 64, 33, 48)), ('MONOCYTE', (17, 68, 37, 44)), ('NEUTROPHIL', (50, 202, 31, 22)), ('NEUTROPHIL', (138, 128, 36, 53))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
307,"[('MONOCYTE', (24, 145, 42, 50)), ('NEUTROPHIL', (11, 21, 40, 59)), ('NEUTROPHIL', (122, 88, 25, 24)), ('NEUTROPHIL', (130, 158, 34, 43))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
308,"[('NEUTROPHIL', (29, 76, 30, 36)), ('NEUTROPHIL', (163, 2, 31, 41)), ('NEUTROPHIL', (26, 171, 31, 46)), ('NEUTROPHIL', (158, 148, 37, 38))]",{'NEUTROPHIL': 4}
309,"[('MONOCYTE', (120, 26, 41, 59)), ('MONOCYTE', (22, 112, 46, 44)), ('NEUTROPHIL', (35, 0, 38, 36)), ('NEUTROPHIL', (172, 112, 35, 35))]","{'MONOCYTE': 2, 'NEUTROPHIL': 2}"
310,"[('NEUTROPHIL', (53, 86, 26, 26)), ('NEUTROPHIL', (144, 28, 36, 36)), ('NEUTROPHIL', (46, 148, 37, 38)), ('NEUTROPHIL', (122, 200, 25, 24))]",{'NEUTROPHIL': 4}
